time_ms,dist_mm,target_mmps,speedA_mmps,speedB_mmps,pwmA,pwmB
839368,18.3,-19.4,0.0,0.0,0.0,1077035669
839418,18.2,-1.6,0.0,0.0,0.0,1077030555
839468,17.8,-7.1,0.0,0.0,0.0,1077007315
839518,17.6,-5.0,0.0,0.0,0.0,1076991047
839568,17.4,-3.5,0.0,0.0,0.0,1076979659
839618,17.6,3.6,0.0,0.0,0.0,1076991348
839668,17.7,2.5,0.0,0.0,0.0,1076999531
839718,16.9,-16.3,0.0,0.0,0.0,1076946276
839768,16.9,0.6,0.0,0.0,0.0,1076948320
839818,16.3,-11.6,0.0,0.0,0.0,1076910428
839868,17.4,21.9,0.0,0.0,0.0,1076982209
839918,16.7,-14.7,0.0,0.0,0.0,1076934151
839968,17.4,13.7,0.0,0.0,0.0,1076979153
840018,17.9,9.6,0.0,0.0,0.0,1077010655
840068,18.8,18.7,0.0,0.0,0.0,1077072028
840118,18.6,-4.9,0.0,0.0,0.0,1077056007
840168,19.3,14.6,0.0,0.0,0.0,1077103774
840218,17.7,-31.8,0.0,0.0,0.0,1076999586
840268,18.4,13.7,0.0,0.0,0.0,1077044619
840318,18.3,-2.4,0.0,0.0,0.0,1077036820
840368,17.9,-7.7,0.0,0.0,0.0,1077011700
840418,17.0,-17.4,0.0,0.0,0.0,1076954795
840468,15.5,-30.2,0.0,0.0,0.0,1076824406
840518,17.5,38.9,0.0,0.0,0.0,1076983415
840568,17.6,3.2,0.0,0.0,0.0,1076993978
840618,17.4,-3.7,0.0,0.0,0.0,1076981711
840668,17.9,9.4,0.0,0.0,0.0,1077012445
840718,17.0,-17.4,0.0,0.0,0.0,1076955316
840768,17.6,11.8,0.0,0.0,0.0,1076993969
840818,16.5,-21.7,0.0,0.0,0.0,1076922722
840868,16.7,2.8,0.0,0.0,0.0,1076931832
840918,17.1,7.9,0.0,0.0,0.0,1076957869
840968,17.4,5.6,0.0,0.0,0.0,1076976096
841018,16.6,-14.1,0.0,0.0,0.0,1076929872
841068,16.5,-3.9,0.0,0.0,0.0,1076917176
841118,16.9,9.3,0.0,0.0,0.0,1076947610
841168,17.5,12.5,0.0,0.0,0.0,1076988575
841218,17.4,-3.2,0.0,0.0,0.0,1076977929
841268,17.3,-2.3,0.0,0.0,0.0,1076970476
841318,16.9,-7.6,0.0,0.0,0.0,1076945599
841368,16.9,0.7,0.0,0.0,0.0,1076947846
841418,16.3,-11.5,0.0,0.0,0.0,1076910097
841468,18.0,33.9,0.0,0.0,0.0,1077021298
841518,18.0,-0.2,0.0,0.0,0.0,1077020496
841568,18.0,-0.2,0.0,0.0,0.0,1077019934
841618,17.7,-6.1,0.0,0.0,0.0,1076999880
841668,18.7,19.7,0.0,0.0,0.0,1077064486
841718,17.9,-16.2,0.0,0.0,0.0,1077011405
841768,17.3,-11.3,0.0,0.0,0.0,1076974249
841818,17.2,-1.9,0.0,0.0,0.0,1076967901
841868,16.0,-25.4,0.0,0.0,0.0,1076882076
841918,17.2,24.3,0.0,0.0,0.0,1076964278
841968,17.4,5.0,0.0,0.0,0.0,1076980582
842018,17.6,3.5,0.0,0.0,0.0,1076991994
842068,17.7,2.4,0.0,0.0,0.0,1076999983
842118,18.1,7.7,0.0,0.0,0.0,1077025236
842168,18.4,5.4,0.0,0.0,0.0,1077042913
842218,18.9,9.8,0.0,0.0,0.0,1077074948
842268,19.5,12.8,0.0,0.0,0.0,1077117033
842318,18.8,-15.0,0.0,0.0,0.0,1077067849
842368,18.2,-10.5,0.0,0.0,0.0,1077033421
842418,18.5,4.6,0.0,0.0,0.0,1077048642
842468,18.6,3.3,0.0,0.0,0.0,1077059298
842518,18.4,-3.7,0.0,0.0,0.0,1077047095
842568,18.0,-8.6,0.0,0.0,0.0,1077018893
842618,18.6,12.0,0.0,0.0,0.0,1077058134
842668,18.4,-3.6,0.0,0.0,0.0,1077046281
842718,18.6,3.5,0.0,0.0,0.0,1077057644
842768,18.7,2.4,0.0,0.0,0.0,1077065599
842818,18.5,-4.3,0.0,0.0,0.0,1077051506
842868,19.0,9.0,0.0,0.0,0.0,1077080963
842918,20.2,24.3,0.0,0.0,0.0,1077160565
842968,20.1,-1.0,0.0,0.0,0.0,1077157304
843018,21.3,23.3,0.0,0.0,0.0,1077233665
843068,21.8,10.3,0.0,0.0,0.0,1077267457
843118,21.6,-4.8,0.0,0.0,0.0,1077251789
843168,21.1,-9.3,0.0,0.0,0.0,1077221161
843218,21.4,5.5,0.0,0.0,0.0,1077239043
843268,21.3,-2.2,0.0,0.0,0.0,1077231900
843318,21.2,-1.5,0.0,0.0,0.0,1077226899
843368,22.6,28.9,0.0,0.0,0.0,1077321703
843418,23.0,8.3,0.0,0.0,0.0,1077348744
843468,23.3,5.8,0.0,0.0,0.0,1077367673
843518,23.2,-2.0,0.0,0.0,0.0,1077361262
843568,23.8,10.6,0.0,0.0,0.0,1077396096
843618,24.4,13.4,0.0,0.0,0.0,1077440141
843668,24.6,3.4,0.0,0.0,0.0,1077451311
843718,23.5,-21.6,0.0,0.0,0.0,1077380487
843768,22.2,-27.1,0.0,0.0,0.0,1077291589
843818,22.7,11.0,0.0,0.0,0.0,1077327664
843868,23.4,13.7,0.0,0.0,0.0,1077372578
843918,23.3,-2.4,0.0,0.0,0.0,1077364695
843968,24.1,16.3,0.0,0.0,0.0,1077418160
844018,23.2,-18.6,0.0,0.0,0.0,1077357282
844068,22.5,-13.0,0.0,0.0,0.0,1077314667
844118,22.4,-3.1,0.0,0.0,0.0,1077304497
844168,23.2,15.8,0.0,0.0,0.0,1077356360
844218,23.4,5.1,0.0,0.0,0.0,1077373004
844268,23.9,9.6,0.0,0.0,0.0,1077404316
844318,23.6,-5.3,0.0,0.0,0.0,1077386912
844368,23.7,2.3,0.0,0.0,0.0,1077394390
844418,23.8,1.6,0.0,0.0,0.0,1077399625
844468,23.9,1.1,0.0,0.0,0.0,1077403289
844518,23.3,-11.2,0.0,0.0,0.0,1077366533
844568,23.8,10.1,0.0,0.0,0.0,1077399786
844618,23.3,-10.9,0.0,0.0,0.0,1077364080
844668,23.8,10.4,0.0,0.0,0.0,1077398069
844718,23.6,-4.7,0.0,0.0,0.0,1077382539
844768,24.0,8.7,0.0,0.0,0.0,1077410990
844818,24.0,0.1,0.0,0.0,0.0,1077411245
844868,24.0,0.1,0.0,0.0,0.0,1077411423
844918,23.1,-18.0,0.0,0.0,0.0,1077352566
844968,22.8,-6.6,0.0,0.0,0.0,1077331026
845018,22.8,1.4,0.0,0.0,0.0,1077335609
845068,23.5,13.0,0.0,0.0,0.0,1077378139
845118,23.6,3.1,0.0,0.0,0.0,1077388249
845168,24.9,26.2,0.0,0.0,0.0,1077473970
845218,25.0,0.3,0.0,0.0,0.0,1077474991
845268,25.0,0.0,0.0,0.0,0.0,1077474991
845318,24.4,-11.8,0.0,0.0,0.0,1077436385
845368,24.4,0.0,0.0,0.0,0.0,1077436385
845418,23.7,-14.2,0.0,0.0,0.0,1077389700
845468,23.7,0.0,0.0,0.0,0.0,1077389700
845518,23.5,-4.0,0.0,0.0,0.0,1077376681
845568,23.5,0.0,0.0,0.0,0.0,1077376681
845618,24.2,15.2,0.0,0.0,0.0,1077426550
845668,24.2,0.0,0.0,0.0,0.0,1077426550
845718,24.8,10.7,0.0,0.0,0.0,1077461459
845768,24.2,-10.5,0.0,0.0,0.0,1077426912
845818,24.2,-1.4,0.0,0.0,0.0,1077422390
845868,24.7,11.0,0.0,0.0,0.0,1077458547
845918,24.5,-4.3,0.0,0.0,0.0,1077444535
845968,24.3,-3.0,0.0,0.0,0.0,1077434726
846018,23.6,-14.1,0.0,0.0,0.0,1077388539
846068,23.8,2.1,0.0,0.0,0.0,1077395529
846118,24.4,13.5,0.0,0.0,0.0,1077439744
846168,24.6,3.4,0.0,0.0,0.0,1077451033
846218,25.0,8.4,0.0,0.0,0.0,1077478597
846268,24.7,-6.1,0.0,0.0,0.0,1077458570
846318,25.1,7.7,0.0,0.0,0.0,1077483872
846368,24.8,-6.6,0.0,0.0,0.0,1077462262
846418,23.6,-22.6,0.0,0.0,0.0,1077388153
846468,24.6,20.2,0.0,0.0,0.0,1077454242
846518,24.8,2.1,0.0,0.0,0.0,1077461182
846568,24.8,1.5,0.0,0.0,0.0,1077466040
846618,24.6,-5.0,0.0,0.0,0.0,1077449780
846668,24.4,-3.5,0.0,0.0,0.0,1077438398
846718,24.0,-8.4,0.0,0.0,0.0,1077410769
846768,24.3,6.1,0.0,0.0,0.0,1077430751
846818,24.2,-1.7,0.0,0.0,0.0,1077425078
846868,24.4,4.8,0.0,0.0,0.0,1077440767
846918,24.6,3.4,0.0,0.0,0.0,1077451750
846968,24.4,-3.7,0.0,0.0,0.0,1077439777
847018,23.7,-14.6,0.0,0.0,0.0,1077392074
847068,25.3,31.8,0.0,0.0,0.0,1077496308
847118,24.6,-13.7,0.0,0.0,0.0,1077451306
847168,25.6,20.4,0.0,0.0,0.0,1077518110
847218,26.0,8.3,0.0,0.0,0.0,1077545211
847268,26.3,5.8,0.0,0.0,0.0,1077564182
847318,27.1,16.1,0.0,0.0,0.0,1077616783
847368,27.7,11.2,0.0,0.0,0.0,1077653604
847418,27.5,-4.1,0.0,0.0,0.0,1077640057
847468,28.5,21.1,0.0,0.0,0.0,1077709217
847518,28.4,-3.2,0.0,0.0,0.0,1077698647
847568,28.3,-2.3,0.0,0.0,0.0,1077691248
847618,27.9,-7.6,0.0,0.0,0.0,1077666408
847668,27.6,-5.3,0.0,0.0,0.0,1077649020
847718,27.1,-9.7,0.0,0.0,0.0,1077617187
847768,28.0,17.2,0.0,0.0,0.0,1077673548
847818,28.0,0.0,0.0,0.0,0.0,1077673679
847868,26.8,-24.0,0.0,0.0,0.0,1077595127
847918,28.1,25.2,0.0,0.0,0.0,1077677766
847968,27.4,-12.3,0.0,0.0,0.0,1077637310
848018,27.6,3.4,0.0,0.0,0.0,1077648312
848068,27.7,2.4,0.0,0.0,0.0,1077656013
848118,27.8,1.6,0.0,0.0,0.0,1077661404
848168,27.0,-16.8,0.0,0.0,0.0,1077606196
848218,27.6,12.2,0.0,0.0,0.0,1077646193
848268,27.7,2.5,0.0,0.0,0.0,1077654530
848318,27.5,-4.2,0.0,0.0,0.0,1077640705
848368,27.3,-3.0,0.0,0.0,0.0,1077631028
848418,27.5,3.9,0.0,0.0,0.0,1077643915
848468,27.4,-3.2,0.0,0.0,0.0,1077633275
848518,28.8,27.7,0.0,0.0,0.0,1077724130
848568,28.2,-10.6,0.0,0.0,0.0,1077689426
848618,27.6,-13.4,0.0,0.0,0.0,1077645471
848668,28.0,8.6,0.0,0.0,0.0,1077673686
848718,28.9,18.0,0.0,0.0,0.0,1077732758
848768,28.9,0.6,0.0,0.0,0.0,1077734786
848818,28.3,-11.6,0.0,0.0,0.0,1077696885
848868,28.8,9.9,0.0,0.0,0.0,1077729336
848918,29.2,6.9,0.0,0.0,0.0,1077752052
848968,30.3,22.9,0.0,0.0,0.0,1077826935
849018,29.6,-14.0,0.0,0.0,0.0,1077781050
849068,29.1,-9.8,0.0,0.0,0.0,1077748930
849118,28.8,-6.9,0.0,0.0,0.0,1077726446
849168,29.5,13.2,0.0,0.0,0.0,1077769690
849218,29.9,9.2,0.0,0.0,0.0,1077799960
849268,30.8,18.5,0.0,0.0,0.0,1077860471
849318,30.6,-5.1,0.0,0.0,0.0,1077843847
849368,30.4,-3.6,0.0,0.0,0.0,1077832209
849418,30.3,-2.5,0.0,0.0,0.0,1077824063
849468,30.2,-1.7,0.0,0.0,0.0,1077818361
849518,30.7,10.8,0.0,0.0,0.0,1077853691
849568,31.7,19.5,0.0,0.0,0.0,1077917744
849618,30.9,-16.3,0.0,0.0,0.0,1077864276
849668,32.1,24.6,0.0,0.0,0.0,1077940471
849718,32.1,-0.8,0.0,0.0,0.0,1077939168
849768,30.6,-30.6,0.0,0.0,0.0,1077842080
849818,31.6,20.6,0.0,0.0,0.0,1077909616
849868,31.4,-3.6,0.0,0.0,0.0,1077897909
849918,31.3,-2.5,0.0,0.0,0.0,1077889713
849968,31.2,-1.8,0.0,0.0,0.0,1077883977
850018,31.7,10.8,0.0,0.0,0.0,1077919283
850068,31.5,-4.5,0.0,0.0,0.0,1077904675
850118,30.8,-15.1,0.0,0.0,0.0,1077855129
850168,30.8,1.4,0.0,0.0,0.0,1077859768
850218,30.9,1.0,0.0,0.0,0.0,1077863015
850268,30.6,-5.3,0.0,0.0,0.0,1077845627
850318,31.0,8.3,0.0,0.0,0.0,1077872777
850368,31.0,-0.2,0.0,0.0,0.0,1077872121
850418,31.6,11.9,0.0,0.0,0.0,1077910984
850468,32.0,8.3,0.0,0.0,0.0,1077937158
850518,31.7,-6.2,0.0,0.0,0.0,1077917909
850568,32.1,7.7,0.0,0.0,0.0,1077939581
850618,32.4,5.4,0.0,0.0,0.0,1077948376
850668,32.0,-8.2,0.0,0.0,0.0,1077933614
850718,32.0,0.2,0.0,0.0,0.0,1077934368
850768,32.3,6.2,0.0,0.0,0.0,1077945342
850818,31.6,-13.7,0.0,0.0,0.0,1077909706
850868,32.0,8.4,0.0,0.0,0.0,1077936711
850918,32.3,5.9,0.0,0.0,0.0,1077946366
850968,31.6,-13.9,0.0,0.0,0.0,1077911140
851018,32.3,14.3,0.0,0.0,0.0,1077947043
851068,31.9,-8.0,0.0,0.0,0.0,1077931748
851118,32.0,0.4,0.0,0.0,0.0,1077933062
851168,32.6,12.3,0.0,0.0,0.0,1077954715
851218,32.1,-9.4,0.0,0.0,0.0,1077939309
851268,32.7,11.4,0.0,0.0,0.0,1077958015
851318,33.4,14.0,0.0,0.0,0.0,1077980940
851368,33.0,-8.2,0.0,0.0,0.0,1077967496
851418,33.3,6.3,0.0,0.0,0.0,1077977746
851468,32.6,-13.6,0.0,0.0,0.0,1077955430
851518,32.4,-3.5,0.0,0.0,0.0,1077949639
851568,32.6,3.5,0.0,0.0,0.0,1077955416
851618,33.3,14.5,0.0,0.0,0.0,1077979121
851668,33.2,-1.9,0.0,0.0,0.0,1077976053
851718,33.5,4.7,0.0,0.0,0.0,1077983736
851768,33.3,-2.7,0.0,0.0,0.0,1077979284
851818,33.5,4.1,0.0,0.0,0.0,1077985998
851868,33.1,-9.1,0.0,0.0,0.0,1077971037
851918,33.9,17.6,0.0,0.0,0.0,1077999886
851968,34.0,0.3,0.0,0.0,0.0,1078000419
852018,32.5,-29.8,0.0,0.0,0.0,1077951640
852068,32.6,3.2,0.0,0.0,0.0,1077956817
852118,32.7,2.2,0.0,0.0,0.0,1077960441
852168,32.5,-4.5,0.0,0.0,0.0,1077953147
852218,31.8,-15.1,0.0,0.0,0.0,1077920633
852268,32.4,13.4,0.0,0.0,0.0,1077950365
852318,32.4,0.0,0.0,0.0,0.0,1077950365
852368,32.3,-2.6,0.0,0.0,0.0,1077946094
852418,32.3,0.0,0.0,0.0,0.0,1077946094
852468,31.9,-7.8,0.0,0.0,0.0,1077930420
852518,31.9,0.0,0.0,0.0,0.0,1077930420
852568,31.0,-17.5,0.0,0.0,0.0,1077873150
852618,31.0,0.0,0.0,0.0,0.0,1077873150
852668,29.8,-24.2,0.0,0.0,0.0,1077793739
852718,29.8,0.0,0.0,0.0,0.0,1077793739
852768,29.3,-11.0,0.0,0.0,0.0,1077757812
852818,29.3,0.0,0.0,0.0,0.0,1077757812
852868,27.7,-31.7,0.0,0.0,0.0,1077654021
852918,26.6,-22.2,0.0,0.0,0.0,1077581366
852968,26.4,-3.5,0.0,0.0,0.0,1077569830
853018,26.0,-8.5,0.0,0.0,0.0,1077542094
853068,25.4,-11.9,0.0,0.0,0.0,1077503017
853118,25.0,-8.3,0.0,0.0,0.0,1077475664
853168,23.8,-23.8,0.0,0.0,0.0,1077397534
853218,22.9,-16.7,0.0,0.0,0.0,1077342843
853268,22.1,-17.7,0.0,0.0,0.0,1077284899
853318,21.1,-18.4,0.0,0.0,0.0,1077224677
853368,21.7,11.1,0.0,0.0,0.0,1077261165
853418,21.5,-4.2,0.0,0.0,0.0,1077247385
853468,21.6,3.1,0.0,0.0,0.0,1077257400
853518,21.8,2.1,0.0,0.0,0.0,1077264410
853568,21.5,-4.5,0.0,0.0,0.0,1077249657
853618,21.4,-3.2,0.0,0.0,0.0,1077239329
853668,22.2,15.8,0.0,0.0,0.0,1077291082
853718,21.2,-18.9,0.0,0.0,0.0,1077229005
853768,20.8,-7.3,0.0,0.0,0.0,1077205212
853818,21.8,18.9,0.0,0.0,0.0,1077267201
853868,22.2,7.2,0.0,0.0,0.0,1077290931
853918,22.7,11.1,0.0,0.0,0.0,1077327204
853968,22.5,-4.3,0.0,0.0,0.0,1077313273
854018,22.6,3.0,0.0,0.0,0.0,1077323182
854068,22.5,-3.9,0.0,0.0,0.0,1077310458
854118,21.7,-14.7,0.0,0.0,0.0,1077262229
854168,21.2,-10.3,0.0,0.0,0.0,1077228469
854218,21.1,-1.2,0.0,0.0,0.0,1077224498
854268,20.5,-12.8,0.0,0.0,0.0,1077182396
854318,20.6,3.0,0.0,0.0,0.0,1077192247
854368,20.5,-3.9,0.0,0.0,0.0,1077179482
854418,20.0,-8.7,0.0,0.0,0.0,1077150885
854468,18.8,-24.1,0.0,0.0,0.0,1077071885
854518,18.9,1.1,0.0,0.0,0.0,1077075567
854568,18.0,-17.2,0.0,0.0,0.0,1077019163
854618,17.4,-12.0,0.0,0.0,0.0,1076979679
854668,17.9,9.6,0.0,0.0,0.0,1077011023
854718,17.6,-5.3,0.0,0.0,0.0,1076993643
854768,17.7,2.3,0.0,0.0,0.0,1077001137
854818,18.7,19.6,0.0,0.0,0.0,1077065365
854868,18.5,-4.3,0.0,0.0,0.0,1077051343
854918,19.8,27.0,0.0,0.0,0.0,1077139831
854968,20.2,6.9,0.0,0.0,0.0,1077162451
855018,20.4,4.8,0.0,0.0,0.0,1077178285
855068,20.3,-2.6,0.0,0.0,0.0,1077169708
855118,19.9,-7.8,0.0,0.0,0.0,1077144044
855168,20.2,6.5,0.0,0.0,0.0,1077165400
855218,20.5,4.6,0.0,0.0,0.0,1077180350
855268,19.7,-14.8,0.0,0.0,0.0,1077131832
855318,18.9,-16.4,0.0,0.0,0.0,1077078209
855368,18.0,-17.5,0.0,0.0,0.0,1077021011
855418,17.7,-6.2,0.0,0.0,0.0,1077000634
855468,17.5,-4.4,0.0,0.0,0.0,1076986370
855518,17.1,-9.0,0.0,0.0,0.0,1076956725
855568,17.3,5.7,0.0,0.0,0.0,1076975294
855618,19.9,52.0,0.0,0.0,0.0,1077145579
855668,20.9,18.4,0.0,0.0,0.0,1077205797
855718,21.5,12.9,0.0,0.0,0.0,1077247949
855768,22.5,21.0,0.0,0.0,0.0,1077316777
855818,23.3,14.7,0.0,0.0,0.0,1077364956
855868,23.5,4.3,0.0,0.0,0.0,1077379021
855918,23.9,9.0,0.0,0.0,0.0,1077408528
855968,24.3,6.3,0.0,0.0,0.0,1077429182
856018,25.4,22.4,0.0,0.0,0.0,1077502623
856068,25.0,-8.3,0.0,0.0,0.0,1077475388
856118,24.7,-5.8,0.0,0.0,0.0,1077456323
856168,24.2,-10.1,0.0,0.0,0.0,1077423317
856218,24.7,10.9,0.0,0.0,0.0,1077459196
856268,25.4,13.7,0.0,0.0,0.0,1077503971
856318,25.0,-8.4,0.0,0.0,0.0,1077476332
856368,25.0,0.1,0.0,0.0,0.0,1077476645
856418,25.6,12.1,0.0,0.0,0.0,1077516186
856468,25.7,2.4,0.0,0.0,0.0,1077524203
856518,25.2,-10.3,0.0,0.0,0.0,1077490494
856568,24.8,-7.2,0.0,0.0,0.0,1077466898
856618,25.5,13.0,0.0,0.0,0.0,1077509363
856668,25.0,-8.9,0.0,0.0,0.0,1077480106
856718,25.0,-0.2,0.0,0.0,0.0,1077479287
856768,24.7,-6.2,0.0,0.0,0.0,1077459053
856818,24.5,-4.3,0.0,0.0,0.0,1077444889
856868,24.1,-9.0,0.0,0.0,0.0,1077415313
856918,23.4,-12.3,0.0,0.0,0.0,1077374949
856968,23.9,9.4,0.0,0.0,0.0,1077405677
857018,23.9,0.6,0.0,0.0,0.0,1077407526
857068,24.6,12.4,0.0,0.0,0.0,1077448142
857118,24.7,2.7,0.0,0.0,0.0,1077456912
857168,25.4,13.9,0.0,0.0,0.0,1077502373
857218,25.3,-2.3,0.0,0.0,0.0,1077494873
857268,25.5,4.4,0.0,0.0,0.0,1077509285
857318,25.0,-8.9,0.0,0.0,0.0,1077480051
857368,25.0,-0.2,0.0,0.0,0.0,1077479249
857418,25.0,-0.2,0.0,0.0,0.0,1077478687
857468,25.3,5.9,0.0,0.0,0.0,1077497954
857518,25.2,-1.9,0.0,0.0,0.0,1077491781
857568,25.5,4.7,0.0,0.0,0.0,1077507120
857618,25.3,-2.7,0.0,0.0,0.0,1077498197
857668,25.5,4.1,0.0,0.0,0.0,1077511611
857718,25.4,-3.1,0.0,0.0,0.0,1077501340
857768,25.6,3.8,0.0,0.0,0.0,1077513812
857818,25.7,2.7,0.0,0.0,0.0,1077522542
857868,25.5,-4.1,0.0,0.0,0.0,1077508992
857918,24.7,-14.9,0.0,0.0,0.0,1077460185
857968,24.2,-10.4,0.0,0.0,0.0,1077426021
858018,24.8,10.7,0.0,0.0,0.0,1077461088
858068,24.2,-10.5,0.0,0.0,0.0,1077426653
858118,24.8,10.6,0.0,0.0,0.0,1077461530
858168,24.5,-4.5,0.0,0.0,0.0,1077446623
858218,24.7,2.8,0.0,0.0,0.0,1077455849
858268,24.5,-4.0,0.0,0.0,0.0,1077442646
858318,23.7,-14.8,0.0,0.0,0.0,1077394083
858368,23.8,1.6,0.0,0.0,0.0,1077399410
858418,23.3,-10.9,0.0,0.0,0.0,1077363817
858468,22.9,-7.6,0.0,0.0,0.0,1077338902
858518,22.9,0.7,0.0,0.0,0.0,1077341123
858568,23.5,12.5,0.0,0.0,0.0,1077381998
858618,23.1,-9.3,0.0,0.0,0.0,1077351629
858668,24.3,23.5,0.0,0.0,0.0,1077428675
858718,25.4,22.5,0.0,0.0,0.0,1077502267
858768,25.3,-2.3,0.0,0.0,0.0,1077494800
858818,25.5,4.4,0.0,0.0,0.0,1077509233
858868,25.0,-8.9,0.0,0.0,0.0,1077480015
858918,24.4,-12.2,0.0,0.0,0.0,1077439902
858968,24.9,9.4,0.0,0.0,0.0,1077470805
859018,24.3,-11.4,0.0,0.0,0.0,1077433454
859068,24.5,4.0,0.0,0.0,0.0,1077446631
859118,24.4,-3.2,0.0,0.0,0.0,1077436193
859168,24.0,-8.2,0.0,0.0,0.0,1077409226
859218,24.6,12.2,0.0,0.0,0.0,1077449332
859268,24.7,2.6,0.0,0.0,0.0,1077457745
859318,24.8,1.8,0.0,0.0,0.0,1077463634
859368,24.0,-16.7,0.0,0.0,0.0,1077408774
859418,24.0,0.0,0.0,0.0,0.0,1077408774
859468,24.0,0.3,0.0,0.0,0.0,1077409694
859518,24.0,0.0,0.0,0.0,0.0,1077409694
859568,24.9,18.2,0.0,0.0,0.0,1077469320
859618,24.9,0.0,0.0,0.0,0.0,1077469320
859668,24.9,0.7,0.0,0.0,0.0,1077471737
859718,24.9,0.0,0.0,0.0,0.0,1077471737
859768,24.9,0.5,0.0,0.0,0.0,1077473428
859818,24.9,0.0,0.0,0.0,0.0,1077473428
859868,25.0,0.4,0.0,0.0,0.0,1077474612
859918,25.0,0.0,0.0,0.0,0.0,1077474612
859968,24.7,-5.7,0.0,0.0,0.0,1077455781
860018,25.1,8.0,0.0,0.0,0.0,1077481920
860068,23.8,-24.4,0.0,0.0,0.0,1077401913
860118,24.2,6.9,0.0,0.0,0.0,1077424552
860168,24.7,10.8,0.0,0.0,0.0,1077460060
860218,24.8,1.6,0.0,0.0,0.0,1077465255
860268,25.2,7.1,0.0,0.0,0.0,1077488552
860318,25.1,-1.0,0.0,0.0,0.0,1077485199
860368,24.5,-12.7,0.0,0.0,0.0,1077443530
860418,24.6,3.1,0.0,0.0,0.0,1077453684
860468,24.1,-9.8,0.0,0.0,0.0,1077421470
860518,23.8,-6.9,0.0,0.0,0.0,1077398920
860568,23.3,-10.8,0.0,0.0,0.0,1077363474
860618,23.8,10.4,0.0,0.0,0.0,1077397645
860668,24.7,19.3,0.0,0.0,0.0,1077460885
860718,23.9,-16.5,0.0,0.0,0.0,1077406850
860768,23.6,-5.5,0.0,0.0,0.0,1077388686
860818,22.6,-21.9,0.0,0.0,0.0,1077316989
860868,23.0,8.7,0.0,0.0,0.0,1077345444
860918,22.4,-11.9,0.0,0.0,0.0,1077306380
860968,22.3,-2.3,0.0,0.0,0.0,1077298697
861018,21.0,-25.6,0.0,0.0,0.0,1077214675
861068,19.8,-23.9,0.0,0.0,0.0,1077136199
861118,19.6,-4.8,0.0,0.0,0.0,1077120587
861168,19.1,-9.3,0.0,0.0,0.0,1077089998
861218,18.2,-18.5,0.0,0.0,0.0,1077029264
861268,18.1,-1.0,0.0,0.0,0.0,1077026072
861318,19.0,17.3,0.0,0.0,0.0,1077082820
861368,19.9,18.1,0.0,0.0,0.0,1077142204
861418,20.2,6.7,0.0,0.0,0.0,1077164112
861468,21.1,16.7,0.0,0.0,0.0,1077218770
861518,23.1,41.7,0.0,0.0,0.0,1077355334
861568,25.8,53.2,0.0,0.0,0.0,1077529572
861618,26.8,19.2,0.0,0.0,0.0,1077592556
861668,28.0,25.5,0.0,0.0,0.0,1077675967
861718,29.8,35.8,0.0,0.0,0.0,1077793337
861768,31.4,31.1,0.0,0.0,0.0,1077895156
861818,33.4,39.8,0.0,0.0,0.0,1077980770
861868,35.1,33.8,0.0,0.0,0.0,1078036190
861918,36.8,35.7,0.0,0.0,0.0,1078094645
861968,38.1,25.0,0.0,0.0,0.0,1078135563
862018,39.3,23.5,0.0,0.0,0.0,1078174037
862068,39.8,10.4,0.0,0.0,0.0,1078191137
862118,40.4,13.3,0.0,0.0,0.0,1078212938
862168,41.5,21.3,0.0,0.0,0.0,1078247860
862218,41.7,2.9,0.0,0.0,0.0,1078252644
862268,43.6,38.0,0.0,0.0,0.0,1078314976
862318,45.5,38.6,0.0,0.0,0.0,1078378268
862368,47.1,33.0,0.0,0.0,0.0,1078432404
862418,48.9,35.1,0.0,0.0,0.0,1078489959
862468,50.1,24.6,0.0,0.0,0.0,1078530248
862518,53.1,59.2,0.0,0.0,0.0,1078627263
862568,54.9,35.4,0.0,0.0,0.0,1078685343
862618,58.2,66.8,0.0,0.0,0.0,1078794812
862668,61.1,58.8,0.0,0.0,0.0,1078891101
862718,63.2,41.1,0.0,0.0,0.0,1078958504
862768,64.9,34.8,0.0,0.0,0.0,1079000110
862818,67.4,48.4,0.0,0.0,0.0,1079039725
862868,69.7,45.9,0.0,0.0,0.0,1079077285
862918,72.2,50.1,0.0,0.0,0.0,1079118324
862968,74.2,41.1,0.0,0.0,0.0,1079151966
863018,76.5,46.7,0.0,0.0,0.0,1079190261
863068,79.1,50.7,0.0,0.0,0.0,1079231813
863118,80.6,29.5,0.0,0.0,0.0,1079255984
863168,83.4,56.7,0.0,0.0,0.0,1079302395
863218,84.8,27.7,0.0,0.0,0.0,1079325052
863268,87.8,61.4,0.0,0.0,0.0,1079375319
863318,90.0,43.0,0.0,0.0,0.0,1079410506
863368,93.3,66.1,0.0,0.0,0.0,1079464627
863418,95.6,46.2,0.0,0.0,0.0,1079502513
863468,98.1,50.4,0.0,0.0,0.0,1079543778
863518,99.6,29.3,0.0,0.0,0.0,1079567748
863568,103.0,68.5,0.0,0.0,0.0,1079623849
863618,106.3,65.9,0.0,0.0,0.0,1079677866
863668,108.6,46.2,0.0,0.0,0.0,1079715677
863718,112.0,68.3,0.0,0.0,0.0,1079771636
863768,114.7,53.8,0.0,0.0,0.0,1079815723
863818,117.8,61.7,0.0,0.0,0.0,1079866244
